source,species,lon,lat
eBird,Amazona auropalliata,-85.4462151,10.6251201
eBird,Amazona auropalliata,-85.673922,10.5848472
eBird,Amazona auropalliata,-84.2143448,9.9884478
eBird,Amazona auropalliata,-91.1288734,14.5396521
eBird,Amazona auropalliata,-85.6086,10.688232
eBird,Amazona auropalliata,-85.2264724,10.4829776
eBird,Amazona auropalliata,-85.592933,11.112598
eBird,Amazona auropalliata,-89.220022,13.683937
eBird,Amazona auropalliata,-85.1832002,10.1869804
eBird,Amazona auropalliata,-84.2289022,13.5035765
eBird,Amazona auropalliata,-85.6081,10.687036
eBird,Amazona auropalliata,-85.867693,16.496308
eBird,Amazona auropalliata,-85.8679,16.496494
eBird,Amazona auropalliata,-85.867503,16.496797
eBird,Amazona auropalliata,-86.2196198,11.8522253
eBird,Amazona auropalliata,-87.6096685,13.0184683
eBird,Amazona auropalliata,-87.5837733,13.0261618
eBird,Amazona auropalliata,-85.5060373,11.0061849
eBird,Amazona auropalliata,-85.884045,16.503113
eBird,Amazona auropalliata,-85.867912,16.496538
eBird,Amazona auropalliata,-85.464524,10.360016
eBird,Amazona auropalliata,-85.5796337,11.5332635
eBird,Amazona auropalliata,-84.3123855,10.0671042
eBird,Amazona auropalliata,-85.554192,11.510924
eBird,Amazona auropalliata,-84.102385,9.978078
eBird,Amazona auropalliata,-84.166783,9.973161
eBird,Amazona auropalliata,-84.167077,9.973162
eBird,Amazona auropalliata,-85.867732,16.496569
eBird,Amazona auropalliata,-84.1507613,9.9696634
eBird,Amazona auropalliata,-84.0339518,9.9316532
eBird,Amazona auropalliata,-88.6186222,13.2613769
eBird,Amazona auropalliata,-85.4396063,10.6398779
eBird,Amazona auropalliata,-85.4793771,10.7372977
eBird,Amazona auropalliata,-85.6493867,10.6755731
eBird,Amazona auropalliata,-85.2642933,10.2341423
eBird,Amazona auropalliata,-84.2800947,13.5521738
eBird,Amazona auropalliata,-90.9626176,14.1817878
eBird,Amazona auropalliata,-86.3237638,16.4216871
eBird,Amazona auropalliata,-85.5972934,10.708995
eBird,Amazona auropalliata,-85.675413,11.012838
eBird,Amazona auropalliata,-85.356541,10.561975
eBird,Amazona auropalliata,-85.466371,10.359766
eBird,Amazona auropalliata,-85.716739,11.024008
eBird,Amazona auropalliata,-85.8343116,10.3090047
eBird,Amazona auropalliata,-85.7938765,10.3332424
eBird,Amazona auropalliata,-90.5558115,14.6544579
eBird,Amazona auropalliata,-85.51117,10.731631
eBird,Amazona auropalliata,-84.7683367,11.3792083
eBird,Amazona auropalliata,-84.6740606,10.9513176
eBird,Amazona auropalliata,-84.0656152,9.9636728
eBird,Amazona auropalliata,-85.865108,16.488554
eBird,Amazona auropalliata,-85.8024505,11.2289158
eBird,Amazona auropalliata,-85.3675656,10.4403869
eBird,Amazona auropalliata,-85.590855,10.561455
eBird,Amazona auropalliata,-84.167572,9.972724
eBird,Amazona auropalliata,-85.595418,10.173242
GBIF,Amazona auropalliata,-85.630807,11.003853
GBIF,Ara ambiguus,-83.823641,10.244361
GBIF,Ara ambiguus,-84.008016,10.484101
GBIF,Ara ambiguus,-84.114865,10.581479
GBIF,Ara ambiguus,-84.166086,10.434418
GBIF,Ara ambiguus,-84.143291,10.339035
GBIF,Ara ambiguus,-82.706342,9.725663
GBIF,Ara ambiguus,-82.723449,9.721071
GBIF,Ara ambiguus,-83.552416,10.471432
GBIF,Ara ambiguus,-84.194079,10.576565
GBIF,Ara ambiguus,-83.904979,10.183157
GBIF,Ara ambiguus,-84.15982,10.588234
GBIF,Ara ambiguus,-84.228465,10.798932
GBIF,Ara ambiguus,-84.287653,10.673665
GBIF,Ara ambiguus,-83.527429,10.406135
GBIF,Ara ambiguus,-84.034893,10.539507
GBIF,Ara ambiguus,-84.017656,10.577006
GBIF,Ara ambiguus,-83.822281,10.161853
GBIF,Ara ambiguus,-83.651388,10.389697
GBIF,Ara ambiguus,-84.048889,10.507686
GBIF,Ara ambiguus,-77.929089,8.287094
GBIF,Ara ambiguus,-84.161716,10.532058
GBIF,Ara ambiguus,-83.491844,10.404152
GBIF,Ara ambiguus,-83.452776,10.477281
GBIF,Ara ambiguus,-83.479277,10.557324
GBIF,Ara ambiguus,-83.493499,10.527254
GBIF,Ara ambiguus,-83.498377,10.538265
GBIF,Ara ambiguus,-83.482632,10.568464
GBIF,Ara ambiguus,-84.047901,10.656499
GBIF,Ara ambiguus,-83.557376,10.587096
GBIF,Ara ambiguus,-83.831386,11.441667
GBIF,Ara ambiguus,-83.797796,10.387777
GBIF,Ara ambiguus,-83.836324,11.480158
GBIF,Ara ambiguus,-84.136824,10.564852
GBIF,Ara ambiguus,-76.665497,7.575128
GBIF,Ara ambiguus,-84.034049,10.454112
GBIF,Ara ambiguus,-84.100219,10.297959
GBIF,Ara ambiguus,-84.053812,10.57199
GBIF,Ara ambiguus,-84.155956,10.400695
GBIF,Ara ambiguus,-83.72996,10.121358
GBIF,Ara ambiguus,-83.677501,10.066006
GBIF,Ara ambiguus,-83.694443,10.493271
GBIF,Ara ambiguus,-84.311829,10.293973
GBIF,Ara ambiguus,-76.396798,7.094085
GBIF,Ara ambiguus,-83.504336,10.485501
GBIF,Ara ambiguus,-83.661127,10.501265
GBIF,Ara ambiguus,-83.502708,10.537014
GBIF,Ara ambiguus,-83.513458,10.527702
GBIF,Ara ambiguus,-83.520268,10.566059
GBIF,Ara ambiguus,-83.505677,10.529185
GBIF,Ara ambiguus,-84.0684,10.4502
GBIF,Ara ambiguus,-83.5112,10.527935
GBIF,Ara ambiguus,-83.527199,10.59349
GBIF,Ara ambiguus,-84.058308,10.451998
GBIF,Ara ambiguus,-84.004707,10.431228
GBIF,Ara ambiguus,-84.003064,10.431178
GBIF,Ara ambiguus,-84.007587,10.440672
GBIF,Ara ambiguus,-83.503876,10.539516
GBIF,Ara ambiguus,-83.502395,10.541082
GBIF,Ara ambiguus,-84.005534,10.430817
GBIF,Ara ambiguus,-84.002323,10.434595
GBIF,Ara ambiguus,-83.501595,10.541935
GBIF,Ara ambiguus,-84.068839,10.450771
GBIF,Ara ambiguus,-83.521191,10.583284
GBIF,Ara ambiguus,-83.504995,10.546871
GBIF,Ara ambiguus,-84.004828,10.434044
GBIF,Ara ambiguus,-84.009201,10.438922
GBIF,Ara ambiguus,-83.503893,10.543775
GBIF,Ara ambiguus,-84.11276,10.416308
GBIF,Ara ambiguus,-84.008876,10.438866
GBIF,Ara ambiguus,-83.452864,10.427271
GBIF,Ara ambiguus,-84.180492,10.68697
GBIF,Ara ambiguus,-84.002294,10.438232
GBIF,Ara ambiguus,-83.529413,10.582035
GBIF,Ara ambiguus,-83.526534,10.594471
GBIF,Ara ambiguus,-83.502277,10.542637
GBIF,Ara ambiguus,-83.523374,10.577828
GBIF,Ara ambiguus,-83.502572,10.540101
GBIF,Ara ambiguus,-83.505133,10.546852
GBIF,Ara ambiguus,-83.5048,10.5471
GBIF,Ara ambiguus,-84.001543,10.45556
GBIF,Ara ambiguus,-84.187031,10.684647
GBIF,Ara ambiguus,-83.967017,10.328513
GBIF,Ara ambiguus,-84.003239,10.431751
GBIF,Ara ambiguus,-83.517902,10.533158
GBIF,Ara ambiguus,-83.524017,10.577047
GBIF,Ara ambiguus,-84.004677,10.434253
GBIF,Ara ambiguus,-84.009733,10.431271
GBIF,Ara ambiguus,-83.539971,10.624749
GBIF,Ara ambiguus,-84.068237,10.451379
GBIF,Ara ambiguus,-84.00408,10.436093
GBIF,Ara ambiguus,-83.501834,10.540894
GBIF,Ara ambiguus,-83.5101,10.5487
GBIF,Ara ambiguus,-84.007187,10.432696
GBIF,Ara ambiguus,-84.0774,10.4515
GBIF,Ara ambiguus,-84.120784,10.452
GBIF,Ara ambiguus,-84.067897,10.450419
GBIF,Ara ambiguus,-84.002793,10.436971
GBIF,Ara ambiguus,-83.503879,10.543899
GBIF,Ara ambiguus,-84.008817,10.431873
GBIF,Ara ambiguus,-83.495316,10.507565
GBIF,Ara ambiguus,-84.124753,10.418121
GBIF,Ara ambiguus,-83.48838,10.513354
GBIF,Ara ambiguus,-83.505833,10.549444
GBIF,Ara ambiguus,-83.528969,10.596503
GBIF,Ara ambiguus,-84.0696,10.4513
GBIF,Ara ambiguus,-83.504969,10.546421
GBIF,Ara ambiguus,-83.527403,10.593532
GBIF,Ara ambiguus,-84.0065,10.4308
GBIF,Ara ambiguus,-83.504024,10.544123
GBIF,Ara ambiguus,-84.066162,10.450708
GBIF,Ara ambiguus,-83.503377,10.545056
GBIF,Ara ambiguus,-84.01368,10.433598
GBIF,Ara ambiguus,-84.003426,10.430992
GBIF,Ara ambiguus,-84.011047,10.439071
GBIF,Ara ambiguus,-83.526091,10.589824
GBIF,Ara ambiguus,-84.0097,10.4365
GBIF,Ara ambiguus,-84.004662,10.428399
GBIF,Ara ambiguus,-83.523729,10.577309
GBIF,Ara ambiguus,-84.067581,10.449866
GBIF,Ara ambiguus,-83.5438,10.5616
GBIF,Ara ambiguus,-84.0047,10.430883
GBIF,Ara ambiguus,-84.005965,10.444168
GBIF,Ara ambiguus,-83.512861,10.542934
GBIF,Ara ambiguus,-83.512016,10.545903
GBIF,Ara ambiguus,-83.504634,10.546975
GBIF,Ara ambiguus,-83.505128,10.547051
GBIF,Ara ambiguus,-84.003196,10.434958
GBIF,Ara ambiguus,-83.529438,10.588396
GBIF,Ara ambiguus,-84.011964,10.433433
GBIF,Ara ambiguus,-83.530154,10.582131
GBIF,Ara ambiguus,-83.494259,10.522239
GBIF,Ara ambiguus,-84.002435,10.437574
GBIF,Ara ambiguus,-83.50514,10.54693
GBIF,Ara ambiguus,-84.122892,10.420563
GBIF,Ara ambiguus,-84.021549,10.420456
GBIF,Ara ambiguus,-84.008918,10.438765
GBIF,Ara ambiguus,-83.9779,10.3874
GBIF,Ara ambiguus,-83.50516,10.546955
GBIF,Ara ambiguus,-84.0064,10.4409
GBIF,Ara ambiguus,-84.009311,10.430279
GBIF,Ara ambiguus,-84.004494,10.43132
GBIF,Ara ambiguus,-84.003291,10.431499
GBIF,Ara ambiguus,-84.068763,10.45113
GBIF,Ara ambiguus,-83.511828,10.528655
GBIF,Ara ambiguus,-84.008731,10.425604
GBIF,Ara ambiguus,-84.003379,10.431475
GBIF,Ara ambiguus,-83.527708,10.59329
GBIF,Ara ambiguus,-83.499825,10.536315
GBIF,Ara ambiguus,-84.068241,10.45
GBIF,Ara ambiguus,-83.526687,10.593611
GBIF,Ara ambiguus,-83.513751,10.527995
GBIF,Ara ambiguus,-84.074803,10.41972
GBIF,Ara ambiguus,-84.017147,10.418942
GBIF,Ara ambiguus,-84.021885,10.426518
GBIF,Ara ambiguus,-84.019833,10.422988
GBIF,Ara ambiguus,-83.526443,10.585355
GBIF,Ara ambiguus,-84.022522,10.42819
GBIF,Ara ambiguus,-83.519663,10.571392
GBIF,Ara ambiguus,-84.008463,10.424298
GBIF,Ara ambiguus,-78.787422,0.809871
GBIF,Ara ambiguus,-84.024081,10.419612
GBIF,Ara ambiguus,-84.007706,10.438555
GBIF,Ara ambiguus,-83.503468,10.537454
GBIF,Ara ambiguus,-83.505,10.548889
GBIF,Ara ambiguus,-83.502523,10.54001
GBIF,Ara ambiguus,-83.521964,10.577998
GBIF,Ara ambiguus,-83.505793,10.544099
GBIF,Ara ambiguus,-83.50544,10.537323
GBIF,Ara ambiguus,-83.539824,10.624715
GBIF,Ara ambiguus,-84.003517,10.431055
GBIF,Ara ambiguus,-83.5025,10.54096
GBIF,Ara ambiguus,-83.532158,10.600457
GBIF,Ara ambiguus,-83.512929,10.542802
GBIF,Ara ambiguus,-83.50316,10.539584
GBIF,Ara ambiguus,-83.503935,10.54377
GBIF,Ara ambiguus,-84.01078,10.43883
GBIF,Ara ambiguus,-84.0111,10.4372
GBIF,Ara ambiguus,-84.0041,10.4313
GBIF,Ara ambiguus,-83.530238,10.536583
GBIF,Ara ambiguus,-83.526116,10.589774
GBIF,Ara ambiguus,-84.070705,10.451065
GBIF,Ara ambiguus,-84.010787,10.437099
GBIF,Ara ambiguus,-84.004637,10.431848
GBIF,Ara ambiguus,-84.004153,10.431321
GBIF,Ara ambiguus,-83.995965,10.433362
GBIF,Ara ambiguus,-83.537235,10.608611
GBIF,Ara ambiguus,-84.12457,10.416945
GBIF,Ara ambiguus,-83.535345,10.594131
GBIF,Ara ambiguus,-84.117912,10.419753
GBIF,Ara ambiguus,-84.124672,10.416904
GBIF,Ara ambiguus,-83.998718,10.418936
GBIF,Ara ambiguus,-83.523358,10.586962
GBIF,Ara ambiguus,-83.9781,10.3914
GBIF,Ara ambiguus,-84.183769,10.681863
GBIF,Ara ambiguus,-83.522071,10.577259
GBIF,Ara ambiguus,-84.069053,10.450074
GBIF,Ara ambiguus,-84.069374,10.449098
GBIF,Ara ambiguus,-83.530039,10.584002
GBIF,Ara ambiguus,-84.009521,10.432367
GBIF,Ara ambiguus,-84.007164,10.439172
GBIF,Ara ambiguus,-84.008026,10.433953
GBIF,Ara ambiguus,-84.006384,10.441443
GBIF,Ara ambiguus,-84.005989,10.430825
GBIF,Ara ambiguus,-84.004654,10.431288
GBIF,Ara ambiguus,-84.007981,10.431978
GBIF,Ara ambiguus,-83.527313,10.59381
GBIF,Ara ambiguus,-84.0053,10.4457
GBIF,Ara ambiguus,-83.521988,10.578029
GBIF,Ara ambiguus,-83.527946,10.583783
GBIF,Ara ambiguus,-83.528234,10.595262
GBIF,Ara ambiguus,-83.520334,10.562641
GBIF,Ara ambiguus,-84.007005,10.43855
GBIF,Ara ambiguus,-84.002396,10.437286
GBIF,Ara ambiguus,-83.523872,10.577062
GBIF,Ara ambiguus,-83.528666,10.593712
GBIF,Ara ambiguus,-83.996859,10.480409
GBIF,Ara ambiguus,-83.541773,10.582035
GBIF,Ara ambiguus,-83.505592,10.543886
GBIF,Ara ambiguus,-83.995613,10.433914
GBIF,Ara ambiguus,-84.07029,10.45135
GBIF,Ara ambiguus,-83.505172,10.546925
GBIF,Ara ambiguus,-83.526877,10.596579
GBIF,Ara ambiguus,-84.119339,10.416783
GBIF,Ara ambiguus,-83.9955,10.4338
GBIF,Ara ambiguus,-83.510159,10.548213
GBIF,Ara ambiguus,-83.52765,10.593205
GBIF,Ara ambiguus,-84.008088,10.430585
GBIF,Ara ambiguus,-84.004315,10.431314
GBIF,Ara ambiguus,-83.509054,10.53929
GBIF,Ara ambiguus,-83.514031,10.527319
GBIF,Ara ambiguus,-83.510942,10.544606
GBIF,Ara ambiguus,-83.525276,10.5769
GBIF,Ara ambiguus,-83.525184,10.579039
GBIF,Ara ambiguus,-83.52748,10.592625
GBIF,Ara ambiguus,-84.00789,10.438025
GBIF,Ara ambiguus,-84.028315,10.425118
GBIF,Ara ambiguus,-83.925313,10.572948
GBIF,Ara ambiguus,-84.030636,10.418971
GBIF,Ara ambiguus,-83.586947,10.426008
GBIF,Ara ambiguus,-80.498769,-2.006194
GBIF,Ara ambiguus,-84.034819,10.589649
GBIF,Ara ambiguus,-83.521359,10.444495
GBIF,Ara ambiguus,-82.761465,9.750181
GBIF,Ara ambiguus,-84.018699,10.483162
GBIF,Ara ambiguus,-84.1346,10.482088
GBIF,Ara ambiguus,-84.166315,10.657481
GBIF,Ara ambiguus,-83.974919,10.405637
GBIF,Ara ambiguus,-83.356314,10.237336
GBIF,Ara ambiguus,-83.441311,10.47099
GBIF,Ara ambiguus,-77.658339,7.783133
GBIF,Ara ambiguus,-84.044774,10.488035
GBIF,Ara ambiguus,-83.485265,10.583171
GBIF,Ara ambiguus,-77.677835,7.733342
GBIF,Ara ambiguus,-77.707343,7.613259
GBIF,Ara ambiguus,-80.626006,7.381632
GBIF,Ara ambiguus,-77.681525,8.088317
GBIF,Ara ambiguus,-77.738715,7.615852
GBIF,Ara ambiguus,-82.633051,9.754636
GBIF,Ara ambiguus,-83.78476,9.62105
GBIF,Ara ambiguus,-82.681198,9.767785
GBIF,Ara ambiguus,-84.17334,10.465926
GBIF,Ara ambiguus,-83.492961,10.432959
GBIF,Ara ambiguus,-84.103106,10.556793
GBIF,Ara ambiguus,-83.570297,10.506546
GBIF,Ara ambiguus,-83.411188,10.540592
GBIF,Ara ambiguus,-84.161605,10.351455
GBIF,Ara ambiguus,-83.410932,10.46963
GBIF,Ara ambiguus,-77.799403,8.114115
GBIF,Ara ambiguus,-82.663378,9.75778
GBIF,Ara ambiguus,-82.621081,9.645114
GBIF,Ara ambiguus,-82.614401,9.717582
GBIF,Ara ambiguus,-82.605573,9.679481
GBIF,Ara ambiguus,-82.712904,9.716836
GBIF,Ara ambiguus,-82.632232,9.678187
GBIF,Ara ambiguus,-82.750292,9.606838
GBIF,Ara ambiguus,-82.665574,9.76907
GBIF,Ara ambiguus,-82.678283,9.72948
GBIF,Ara ambiguus,-82.712378,9.773851
GBIF,Ara ambiguus,-83.500744,10.517413
GBIF,Ara ambiguus,-83.373529,10.339886
GBIF,Ara ambiguus,-75.430401,6.370556
GBIF,Ara ambiguus,-84.191093,10.700946
GBIF,Ara ambiguus,-82.795292,9.752331
GBIF,Ara ambiguus,-82.686116,9.768468
GBIF,Ara ambiguus,-84.125275,10.41632
GBIF,Ara ambiguus,-84.194611,10.683614
GBIF,Ara ambiguus,-84.148836,10.555889
GBIF,Ara ambiguus,-83.725522,10.520224
GBIF,Ara ambiguus,-84.020523,10.422398
GBIF,Ara ambiguus,-83.546882,10.491373
GBIF,Ara ambiguus,-83.597633,10.403332
GBIF,Ara ambiguus,-83.479157,10.442952
GBIF,Ara ambiguus,-84.054857,10.554871
GBIF,Ara ambiguus,-83.473437,10.590269
GBIF,Ara ambiguus,-84.02633,10.465887
GBIF,Ara ambiguus,-83.505875,10.547559
GBIF,Ara ambiguus,-83.502403,10.541399
GBIF,Ara ambiguus,-84.046957,10.630699
GBIF,Ara ambiguus,-77.418474,7.833433
GBIF,Ara ambiguus,-84.09118,10.556259
GBIF,Ara ambiguus,-84.118584,10.456161
GBIF,Ara ambiguus,-84.027273,10.589471
GBIF,Ara ambiguus,-84.113505,10.500955
GBIF,Ara ambiguus,-83.426153,10.559206
GBIF,Ara ambiguus,-83.410189,10.535945
GBIF,Ara ambiguus,-83.518972,10.474074
GBIF,Ara ambiguus,-83.423052,10.543103
GBIF,Ara ambiguus,-84.051285,10.523311
GBIF,Ara ambiguus,-84.752655,10.95063
GBIF,Ara ambiguus,-84.108602,10.584323
GBIF,Ara ambiguus,-83.58816,10.548275
GBIF,Ara ambiguus,-84.056547,10.564257
GBIF,Ara ambiguus,-84.071764,10.579218
GBIF,Ara ambiguus,-84.4333,10.2667
GBIF,Ara ambiguus,-84.004044,10.446455
GBIF,Ara ambiguus,-83.507312,10.547389
GBIF,Ara ambiguus,-83.402503,10.596009
GBIF,Ara ambiguus,-82.627062,9.739506
GBIF,Ara ambiguus,-77.503022,6.69858
GBIF,Ara ambiguus,-77.494616,6.708483
GBIF,Ara ambiguus,-83.403398,10.463144
GBIF,Ara ambiguus,-84.125366,10.490278
GBIF,Ara ambiguus,-84.179471,10.504677
GBIF,Ara ambiguus,-84.351155,10.266457
GBIF,Ara ambiguus,-83.42733,10.516082
GBIF,Ara ambiguus,-83.711835,10.568555
GBIF,Ara ambiguus,-82.635989,9.769269
GBIF,Ara ambiguus,-83.47724,10.580949
GBIF,Ara ambiguus,-77.757371,8.170963
GBIF,Ara ambiguus,-83.459218,10.645941
GBIF,Ara ambiguus,-80.700074,-0.841299
GBIF,Ara ambiguus,-83.641522,10.788267
GBIF,Ara ambiguus,-83.59235,10.48057
GBIF,Ara ambiguus,-83.965411,10.233328
GBIF,Ara ambiguus,-77.104528,7.997056
GBIF,Ara ambiguus,-83.502737,10.46906
GBIF,Ara ambiguus,-83.452667,10.570292
GBIF,Ara ambiguus,-83.474602,10.408348
GBIF,Ara ambiguus,-83.455042,10.580078
GBIF,Ara ambiguus,-84.015437,10.555538
GBIF,Ara ambiguus,-82.625511,9.601559
GBIF,Ara ambiguus,-83.489262,10.434099
GBIF,Ara ambiguus,-77.597542,8.063089
GBIF,Ara ambiguus,-84.092886,10.476499
GBIF,Ara ambiguus,-83.559718,10.531793
GBIF,Ara ambiguus,-83.58907,10.417654
GBIF,Ara ambiguus,-83.512369,10.550123
GBIF,Ara ambiguus,-84.105093,10.415273
GBIF,Ara ambiguus,-83.517616,10.439584
GBIF,Ara ambiguus,-84.065683,10.259627
GBIF,Ara ambiguus,-77.36262,8.61247
GBIF,Ara ambiguus,-77.36327,8.61089
GBIF,Ara ambiguus,-77.36691,8.60767
GBIF,Ara ambiguus,-77.36254,8.61439
GBIF,Ara ambiguus,-77.166667,7.983333
GBIF,Ara ambiguus,-76.9667,7.6166
GBIF,Ara ambiguus,-77.4166,6.0833
GBIF,Ara ambiguus,-77.416092,6.0833
GBIF,Ara ambiguus,-77.270536,6.031
GBIF,Ara ambiguus,-77.133333,8.25
GBIF,Ara ambiguus,-77.149722,7.733333
GBIF,Ara ambiguus,-77.15,7.8
GBIF,Ara ambiguus,-77.122222,7.437778
GBIF,Ara ambiguus,-77.289167,8.171667
GBIF,Ara ambiguus,-77.271111,6.092778
GBIF,Ara ambiguus,-77.5,7.02
GBIF,Ara ambiguus,-76.42,7.32
GBIF,Ara ambiguus,-77.11842,8.34762
GBIF,Ara ambiguus,-77.109669,8.361209
GBIF,Ara ambiguus,-77.132369,8.360489
GBIF,Ara ambiguus,-79,9
GBIF,Ara ambiguus,-78.65,0.833333
GBIF,Ara ambiguus,-84.427141,10.323807
GBIF,Ara ambiguus,-75.924444,9.179722
GBIF,Ara ambiguus,-83.519517,10.571319
GBIF,Ara ambiguus,-83.526981,10.584467
GBIF,Ara ambiguus,-83.529325,10.593861
GBIF,Ara ambiguus,-80.033,-2.167
GBIF,Ara ambiguus,-80.717,-1.567
GBIF,Ara ambiguus,-80.7,-1.6
GBIF,Ara ambiguus,-79.583,-1.333
eBird,Carpodectes antoniae,-84.5249466,9.8942873
eBird,Carpodectes antoniae,-83.523345,8.6964266
eBird,Carpodectes antoniae,-83.6136855,8.8006193
eBird,Carpodectes antoniae,-84.6108627,9.6395076
eBird,Carpodectes antoniae,-84.628134,9.6269753
eBird,Carpodectes antoniae,-84.604125,9.6461501
eBird,Carpodectes antoniae,-84.6062064,9.7801992
eBird,Carpodectes antoniae,-83.5878928,8.7952839
eBird,Carpodectes antoniae,-83.7044048,8.6852271
eBird,Carpodectes antoniae,-84.1655944,9.4318889
eBird,Carpodectes antoniae,-84.5664024,9.7844453
eBird,Carpodectes antoniae,-83.5973525,8.4800551
eBird,Carpodectes antoniae,-84.6101744,9.7700401
eBird,Carpodectes antoniae,-83.1621495,8.6390209
eBird,Carpodectes antoniae,-83.4829166,8.4471961
eBird,Carpodectes antoniae,-84.651201,9.7056941
eBird,Carpodectes antoniae,-83.2887654,8.400766
eBird,Carpodectes antoniae,-84.605589,9.8001476
eBird,Carpodectes antoniae,-84.596529,9.7965234
eBird,Carpodectes antoniae,-84.3326426,9.4913076
eBird,Carpodectes antoniae,-84.6019137,9.7679492
eBird,Carpodectes antoniae,-83.2937672,8.3786761
eBird,Carpodectes antoniae,-84.6042538,9.7733479
eBird,Carpodectes antoniae,-84.6257119,9.7575202
eBird,Carpodectes antoniae,-84.5535117,9.7803525
eBird,Carpodectes antoniae,-83.5762144,8.5577286
eBird,Carpodectes antoniae,-83.4818029,8.6896391
eBird,Carpodectes antoniae,-83.5231078,8.6510198
eBird,Carpodectes antoniae,-83.733333,8.616667
eBird,Carpodectes antoniae,-83.4759021,8.6885361
eBird,Carpodectes antoniae,-83.51338,8.69985
eBird,Carpodectes antoniae,-83.3228218,8.7243116
eBird,Carpodectes antoniae,-83.748,9.153
eBird,Carpodectes antoniae,-83.2852936,8.396979
eBird,Carpodectes antoniae,-83.6123943,9.0055536
eBird,Carpodectes antoniae,-83.4760833,8.6890556
eBird,Carpodectes antoniae,-83.6081886,8.7966534
eBird,Carpodectes antoniae,-83.5325289,8.8288445
eBird,Carpodectes antoniae,-83.39991,8.52111
eBird,Carpodectes antoniae,-83.1199837,8.546223
eBird,Carpodectes antoniae,-83.2941995,8.5155142
eBird,Carpodectes antoniae,-83.4753184,8.6937116
eBird,Carpodectes antoniae,-83.484,8.6986
eBird,Carpodectes antoniae,-83.444,8.44
eBird,Carpodectes antoniae,-83.484267,8.6997665
eBird,Carpodectes antoniae,-83.7352138,9.1617303
eBird,Carpodectes antoniae,-84.6409464,9.7819332
eBird,Carpodectes antoniae,-83.6409277,8.7146464
eBird,Carpodectes antoniae,-83.5998026,8.772623
eBird,Carpodectes antoniae,-83.4001,8.52164
eBird,Carpodectes antoniae,-83.4761,8.68906
eBird,Carpodectes antoniae,-83.30939,8.72813
eBird,Carpodectes antoniae,-83.31383,8.72854
eBird,Carpodectes antoniae,-83.30563,8.72592
eBird,Carpodectes antoniae,-83.4739,8.69211
eBird,Carpodectes antoniae,-83.46611,8.70389
eBird,Carpodectes antoniae,-83.31556,8.72833
eBird,Carpodectes antoniae,-83.29944,8.72528
eBird,Carpodectes antoniae,-83.59917,8.77667
eBird,Carpodectes antoniae,-83.4747086,8.8583
eBird,Carpodectes antoniae,-83.60036,8.773
eBird,Carpodectes antoniae,-83.5991,8.77661
eBird,Carpodectes antoniae,-83.5974,8.77747
eBird,Carpodectes antoniae,-83.6008,8.80792
eBird,Carpodectes antoniae,-83.6072,8.80892
eBird,Carpodectes antoniae,-83.58614,8.7953
eBird,Carpodectes antoniae,-83.5617,8.79108
eBird,Carpodectes antoniae,-84.6105872,9.7695896
eBird,Carpodectes antoniae,-83.6002,8.81058
eBird,Carpodectes antoniae,-83.415134,8.8260032
eBird,Carpodectes antoniae,-83.60175,8.77772
eBird,Carpodectes antoniae,-83.6159,8.79997
eBird,Carpodectes antoniae,-83.5968,8.77864
eBird,Carpodectes antoniae,-84.144373,9.3968189
eBird,Carpodectes antoniae,-83.29805,8.72691
eBird,Carpodectes antoniae,-83.11784,8.53847
eBird,Carpodectes antoniae,-83.31798,8.72706
eBird,Carpodectes antoniae,-83.30494,8.40226
eBird,Carpodectes antoniae,-83.31749,8.72718
eBird,Carpodectes antoniae,-83.53096,8.81345
eBird,Carpodectes antoniae,-83.60061,8.8138
eBird,Carpodectes antoniae,-83.55525,8.79599
eBird,Carpodectes antoniae,-83.59929,8.77012
eBird,Carpodectes antoniae,-83.56174,8.79067
eBird,Carpodectes antoniae,-83.54171,8.79742
eBird,Carpodectes antoniae,-83.47393,8.69222
eBird,Carpodectes antoniae,-83.47589,8.68961
eBird,Carpodectes antoniae,-83.28517,8.40032
eBird,Carpodectes antoniae,-83.47707,8.69022
eBird,Carpodectes antoniae,-84.60206,9.79317
eBird,Carpodectes antoniae,-83.55462,8.79546
eBird,Carpodectes antoniae,-83.60499,8.75627
eBird,Carpodectes antoniae,-83.60114,8.77358
eBird,Carpodectes antoniae,-83.4722242,8.8593083
eBird,Carpodectes antoniae,-83.4723,8.85867
eBird,Carpodectes antoniae,-83.57357,8.80358
eBird,Carpodectes antoniae,-83.2829,8.416
eBird,Carpodectes antoniae,-84.6119882,9.7568323
eBird,Carpodectes antoniae,-83.28531,8.40015
eBird,Carpodectes antoniae,-83.47535,8.69376
eBird,Carpodectes antoniae,-83.4745,8.69278
eBird,Carpodectes antoniae,-83.3974,8.52136
eBird,Carpodectes antoniae,-83.33523,8.71942
eBird,Carpodectes antoniae,-83.4631348,8.648911
eBird,Carpodectes antoniae,-83.4034,8.51343
eBird,Carpodectes antoniae,-84.6263429,9.7797727
eBird,Carpodectes antoniae,-83.55706,8.79531
eBird,Carpodectes antoniae,-84.63687,9.78206
eBird,Carpodectes antoniae,-83.14157,8.55437
eBird,Carpodectes antoniae,-83.72046,9.1354549
eBird,Carpodectes antoniae,-83.58492,8.79356
eBird,Carpodectes antoniae,-84.62571,9.77934
